WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
OLDIE	73.54	6	5
RECUR	74.91	7	5
SAULT	72.27	5	5
SNARK	77.64	9	5
TRAWL	76.34	8	5
ABHOR	79.04	10	5
ATMOS	75.08	7	5
CARPE	77.78	9	5
DILLY	77.81	9	5
IGLOO	73.85	6	5
MOSSY	79.22	10	5
RASPY	79.25	10	5
RIPEN	75.28	7	5
SERIF	76.65	8	5
SPINY	79.35	10	5
STURT	72.72	5	5
TANGY	78.09	9	5
TUBER	75.46	7	5
AFOUL	76.82	8	5
CLANG	76.86	8	5
ELVEN	76.89	8	5
GLEBE	76.93	8	5
KARAT	78.29	9	5
KRILL	78.33	9	5
LIBOR	75.7	7	5
LIVEN	77.06	8	5
MITRE	75.77	7	5
PAGER	77.13	8	5
RANCE	75.83	7	5
RUMBA	78.54	9	5
TINTO	73.24	5	5
WREST	77.27	8	5
FACIE	79.97	10	5
GLOAT	74.67	6	5
LISLE	73.37	5	5
LUGER	74.74	6	5
MIRTH	80.11	10	5
MOREL	76.14	7	5
RUBLE	76.18	7	5
SNARL	73.55	5	5
TAIGA	74.91	6	5
TULLE	73.61	5	5
BLATT	76.31	7	5
GUANO	75.02	6	5
GUAVA	79.05	9	5
MAGUS	77.75	8	5
SAYED	79.12	9	5
UNSEE	73.82	5	5
BITER	76.52	7	5
BLOAT	76.56	7	5
BOLUS	76.59	7	5
BURSA	76.62	7	5
CRONE	76.66	7	5
LOUSE	74.03	5	5
RABAT	76.73	7	5
REBUT	76.76	7	5
SARAN	74.13	5	5
SCRIP	79.5	9	5
TATER	74.2	5	5
DOUSE	75.57	6	5
GUSTY	79.6	9	5
KNELL	79.63	9	5
LOCUM	79.67	9	5
LOGIE	75.7	6	5
OMBRE	79.74	9	5
REIKI	79.77	9	5
SNIDE	75.81	6	5
TARTE	74.51	5	5
TELCO	77.21	7	5
VESTA	78.58	8	5
ALINE	74.61	5	5
BIDET	78.64	8	5
DITTY	80.01	9	5
DROLL	76.05	6	5
FADER	80.08	9	5
FEIGN	80.11	9	5
LEERY	78.82	8	5
OVATE	78.85	8	5
PRUDE	78.88	8	5
STAID	76.25	6	5
ETUDE	76.29	6	5
FOSSA	78.99	8	5
GEIST	76.35	6	5
LEMUR	77.72	7	5
LIKEN	80.42	9	5
MISSA	77.79	7	5
NARCO	77.83	7	5
ODEON	76.53	6	5
REBAR	77.89	7	5
RETRY	79.26	8	5
TORUS	75.3	5	5
AMARI	78	7	5
ARTIS	75.36	5	5
BEAUT	78.07	7	5
CURIA	78.1	7	5
FUTON	79.47	8	5
HOLLA	79.5	8	5
LAVER	79.54	8	5
MISER	78.24	7	5
REEDY	80.94	9	5
SAVIN	79.64	8	5
SEGUE	77.01	6	5
SLURP	78.37	7	5
TRYST	79.74	8	5
TUBAL	78.44	7	5
TWANG	81.14	9	5
BOGAN	79.85	8	5
CAUSA	78.55	7	5
DIMER	79.91	8	5
FLAIL	79.95	8	5
NODAL	77.32	6	5
NOSEY	80.02	8	5
RADII	77.38	6	5
RESTO	76.09	5	5
SEDER	77.45	6	5
MILER	78.82	7	5
SNAFU	80.19	8	5
TAUPE	78.89	7	5
TESTY	80.26	8	5
USURY	80.29	8	5
BELLI	78.99	7	5
BETEL	79.03	7	5
BORER	79.06	7	5
LIANA	76.43	5	5
PASSE	79.13	7	5
PURER	79.16	7	5
REBUS	79.2	7	5
ROSIN	76.57	5	5
SHORN	80.6	8	5
UNDID	79.3	7	5
ANTSY	80.67	8	5
BRUIN	79.37	7	5
DATUM	80.74	8	5
DORIC	80.77	8	5
FEINT	80.81	8	5
FUROR	80.84	8	5
PATER	79.54	7	5
PRION	79.58	7	5
DROOP	80.94	8	5
IGNIS	78.31	6	5
SABRA	79.68	7	5
SOOTY	81.05	8	5
UNTIE	77.08	5	5
DUNCE	81.12	8	5
ELOPE	79.82	7	5
GETUP	81.18	8	5
MANGE	81.22	8	5
MOTTE	79.92	7	5
NANNA	77.29	5	5
RASTA	77.32	5	5
SAYER	81.36	8	5
TESTA	77.39	5	5
ALLIN	77.42	5	5
ANNUL	77.46	5	5
BIOTA	80.16	7	5
CANNA	80.19	7	5
CRESS	80.23	7	5
ORIEL	77.6	5	5
SAGER	78.96	6	5
ASHEN	81.67	8	5
AUGUR	79.03	6	5
BALSA	80.4	7	5
BLURT	80.43	7	5
LITHE	81.8	8	5
STRUM	80.5	7	5
BOSSA	80.54	7	5
PENNE	80.57	7	5
EMOTE	80.61	7	5
GAULT	79.31	6	5
GLIAL	79.34	6	5
MANSE	80.71	7	5
MORRO	80.74	7	5
SAUTE	78.11	5	5
TRINE	78.15	5	5
ALLIS	78.18	5	5
BELIE	80.88	7	5
GONER	79.58	6	5
GRATA	79.62	6	5
LOCOS	80.98	7	5
PRISE	81.02	7	5
BASSO	81.05	7	5
BROIL	81.09	7	5
CLARO	81.12	7	5
DIDST	81.16	7	5
GRUEL	79.86	6	5
IDENT	79.89	6	5
LIMOS	81.26	7	5
TUPLE	81.29	7	5
UNLIT	78.66	5	5
CURIO	81.36	7	5
LEANT	78.73	5	5
PLEIN	81.43	7	5
RAGER	80.13	6	5
SINGE	80.17	6	5
CRIER	81.53	7	5
GENET	80.23	6	5
PLAIT	81.6	7	5
ARGAN	80.3	6	5
ENNUI	79	5	5
SITAR	79.04	5	5
INGLE	80.41	6	5
SARIS	79.11	5	5
SOTTO	79.14	5	5
AREAL	79.18	5	5
STILE	79.21	5	5
ULNAR	79.24	5	5
ATRIA	79.28	5	5
INGOT	80.65	6	5
TALUS	79.35	5	5
ASURA	79.38	5	5
DROSS	80.75	6	5
STILT	79.45	5	5
OILER	79.48	5	5
SIDER	80.85	6	5
SOLER	79.55	5	5
GORSE	80.92	6	5
RANDO	80.96	6	5
TRESS	79.66	5	5
ARDOR	81.02	6	5
LORIS	79.73	5	5
ROOSE	79.76	5	5
RATAN	79.79	5	5
AIOLI	79.83	5	5
NINER	79.86	5	5
SOREL	79.9	5	5
RATER	79.93	5	5
LENSE	79.97	5	5
ANTIS	80	5	5
