WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
CONCH	70.45	12	5
DIMLY	68.48	11	5
GOLEM	62.51	8	4
LEPER	60.53	7	4
LEVEE	62.56	8	4
LURCH	66.59	10	5
MONDO	62.61	8	4
SARIN	56.64	5	4
SCOOT	60.67	7	4
SPATE	60.69	7	4
TABBY	70.72	12	5
TATAR	56.75	5	4
AURAL	56.77	5	4
BLIMP	68.8	11	5
CLARY	66.83	10	5
DALLY	64.85	9	5
ELUDE	58.88	6	4
ENDER	58.91	6	4
GLADE	60.94	7	4
GULCH	68.96	11	5
IRATE	56.99	5	4
LAPIS	61.02	7	4
LOONY	63.04	8	5
NICOL	61.07	7	4
POPUP	69.1	11	5
SEPIA	61.12	7	4
TABOR	61.15	7	4
VARNA	63.18	8	5
AMASS	61.2	7	4
AUGER	59.23	6	4
CARDI	63.26	8	5
CREDO	63.28	8	5
LAPEL	61.31	7	4
MASHA	67.34	10	5
PANSY	67.37	10	5
PARTE	61.39	7	4
PARTI	61.42	7	4
RONIN	57.45	5	4
ROUEN	57.47	5	4
TAWNY	69.5	11	5
ANIMA	61.53	7	4
AWASH	69.55	11	5
BOSON	61.58	7	4
BRAWN	67.61	10	5
CARNE	61.63	7	4
EATIN	57.66	5	4
GRIMY	69.69	11	5
ISLET	57.72	5	4
LAITY	63.74	8	5
MIDGE	65.77	9	5
MOANA	61.8	7	4
PARKA	69.82	11	5
POSIT	61.85	7	4
SNORE	57.88	5	4
STANK	65.9	9	5
CACTI	65.93	9	5
CRUMP	69.96	11	5
DINGO	61.98	7	4
DONNE	60.01	6	4
FROTH	70.04	11	5
GUILE	60.06	6	4
HALLO	64.09	8	5
LOBOS	62.12	7	4
LOVEY	70.15	11	5
NATTY	64.17	8	5
PROWL	68.2	10	5
RISHI	64.23	8	5
SHREW	70.25	11	5
SHUSH	70.28	11	5
SOAPY	68.31	10	5
WAVER	70.33	11	5
WRING	66.36	9	5
AGAVE	66.39	9	5
BOING	64.41	8	5
DEVOS	66.44	9	5
DRAPE	64.47	8	5
INNIT	58.49	5	4
LASSO	58.52	5	4
LEMMA	66.55	9	5
POLIS	62.58	7	4
SCONE	62.6	7	4
STEEN	58.63	5	4
TAMER	62.66	7	4
VULVA	70.68	11	5
AMIGA	64.71	8	5
BALLY	68.74	10	5
BIOME	66.76	9	5
BOUGH	70.79	11	5
CRONY	68.82	10	5
DUMBO	68.84	10	5
ECOLE	62.87	7	5
EMCEE	66.9	9	5
FUGUE	66.92	9	5
GLEAN	60.95	6	4
GUTSY	66.98	9	5
LURID	61.01	6	4
STIPE	63.03	7	5
STREP	63.06	7	5
TRILL	59.09	5	4
UNMET	63.11	7	5
AGORA	61.14	6	4
BICEP	71.17	11	5
CORSO	63.19	7	5
DELFT	67.22	9	5
OUTDO	61.25	6	4
PISSY	69.27	10	5
RIVEN	65.3	8	5
TETRA	59.33	5	4
VERSO	65.35	8	5
VROOM	69.38	10	5
CHARD	71.41	11	5
DEWAR	67.44	9	5
ELEGY	67.46	9	5
FIVER	71.49	11	5
FOLIC	69.52	10	5
GOLLY	67.54	9	5
GOUGE	63.57	7	5
MAUVE	69.6	10	5
PACER	67.62	9	5
RAVEL	65.65	8	5
SCAPE	67.68	9	5
STADE	61.7	6	4
TEPID	65.73	8	5
TRIPE	63.76	7	5
ANION	59.78	5	4
BENTO	63.81	7	5
CUPPA	71.84	11	5
DURST	61.87	6	4
FATWA	71.89	11	5
GUMBO	69.92	10	5
INANE	59.95	5	4
LABIA	63.97	7	5
NITTY	66	8	5
NOIRE	60.03	5	4
SAGGY	70.05	10	5
SEPTA	64.08	7	5
SKEET	68.11	9	5
SNEER	60.13	5	4
SPLAT	64.16	7	5
USURP	64.19	7	5
UTERO	60.22	5	4
ADDER	64.24	7	5
ALGAL	62.27	6	4
ALLAY	66.3	8	5
BREAM	68.32	9	5
CODER	66.35	8	5
LEGER	62.38	6	4
MINTY	70.4	10	5
OCHRE	70.43	10	5
ORANG	62.46	6	4
RIVET	66.48	8	5
TARDY	68.51	9	5
TWIRL	66.54	8	5
WAGGA	70.56	10	5
ABATE	64.59	7	5
EASEL	60.62	5	4
GORDO	64.65	7	5
GRIST	62.67	6	5
GROPE	66.7	8	5
INLAY	66.73	8	5
MANDI	66.75	8	5
RAINE	60.78	5	4
SACRA	64.81	7	5
SHILL	66.83	8	5
SPEER	64.86	7	5
THROB	70.89	10	5
TIMON	64.91	7	5
TOYED	68.94	9	5
ASADA	62.97	6	5
BILGE	66.99	8	5
BONNE	65.02	7	5
CODEC	71.05	10	5
CONGA	67.08	8	5
DULCE	67.1	8	5
ENROL	61.13	5	4
LOATH	67.16	8	5
LOOPY	71.18	10	5
POSER	65.21	7	5
PYLON	71.24	10	5
REFIT	67.26	8	5
ROOMY	71.29	10	5
SPINA	65.32	7	5
TERSE	61.34	5	4
GAVEL	69.37	9	5
LADLE	63.4	6	5
MENSA	65.42	7	5
OTAKU	69.45	9	5
RECEP	69.48	9	5
RHONE	67.51	8	5
SOLON	61.53	5	4
SPIEL	65.56	7	5
TUTTI	61.59	5	4
TWILL	67.61	8	5
AGAPE	67.64	8	5
ALTHO	67.67	8	5
ANISE	61.69	5	4
CARON	65.72	7	5
CILIA	65.75	7	5
COLIC	69.77	9	5
DEVEL	69.8	9	5
DWELT	69.83	9	5
GLINT	63.85	6	5
LIDAR	63.88	6	5
LYCRA	71.91	10	5
MAMIE	69.94	9	5
MORIN	65.96	7	5
OLDIE	63.99	6	5
PADMA	72.02	10	5
PARRA	66.04	7	5
RECUR	66.07	7	5
SAULT	62.1	5	4
SITKA	70.12	9	5
SNARK	70.15	9	5
TRAWL	68.18	8	5
TULSI	62.2	5	4
ABHOR	72.23	10	5
AIGHT	70.26	9	5
ATMOS	66.28	7	5
CARPE	70.31	9	5
DILLY	70.34	9	5
IGLOO	64.37	6	5
MOSSY	72.39	10	5
RASPY	72.42	10	5
RIPEN	66.45	7	5
SERIF	68.47	8	5
SPINY	72.5	10	5
STURT	62.53	5	4
TANGY	70.55	9	5
TUBER	66.58	7	5
AFOUL	68.61	8	5
CLANG	68.63	8	5
ELVEN	68.66	8	5
GLEBE	68.69	8	5
KARAT	70.72	9	5
KRILL	70.74	9	5
LIBOR	66.77	7	5
LIVEN	68.8	8	5
MITRE	66.82	7	5
NAIRA	62.85	5	5
PAGER	68.88	8	5
RANCE	66.9	7	5
RUMBA	70.93	9	5
SAREE	62.96	5	5
TINTO	62.98	5	5
UHURU	69.01	8	5
WREST	69.04	8	5
FACIE	73.06	10	5
GLOAT	65.09	6	5
LISLE	63.12	5	5
LUGER	65.15	6	5
MIRTH	73.17	10	5
MOREL	67.2	7	5
MORIA	67.23	7	5
PROST	67.25	7	5
RUBLE	67.28	7	5
SNARL	63.31	5	5
TAIGA	65.33	6	5
TULLE	63.36	5	5
BLATT	67.39	7	5
GILLY	71.41	9	5
GUANO	65.44	6	5
GUAVA	71.47	9	5
MAGUS	69.49	8	5
SAYED	71.52	9	5
SENOR	63.55	5	5
UNSEE	63.58	5	5
BITER	67.6	7	5
BLOAT	67.63	7	5
BOLUS	67.66	7	5
BURSA	67.68	7	5
CRONE	67.71	7	5
LEVIS	69.74	8	5
LOUSE	63.76	5	5
RABAT	67.79	7	5
REBUT	67.82	7	5
SARAN	63.84	5	5
SCRIP	71.87	9	5
TANTO	63.9	5	5
TATER	63.92	5	5
DOUSE	65.95	6	5
GUSTY	71.98	9	5
KNELL	72.01	9	5
LOCUM	72.03	9	5
LOGIE	66.06	6	5
OMBRE	72.09	9	5
REIKI	72.11	9	5
SNIDE	66.14	6	5
TARTE	64.17	5	5
TELCO	68.19	7	5
VESTA	70.22	8	5
ALINE	64.25	5	5
BIDET	70.27	8	5
COCOS	72.3	9	5
DINAR	66.33	6	5
DITTY	72.35	9	5
DROLL	66.38	6	5
FADER	72.41	9	5
FEIGN	72.44	9	5
LEERY	70.46	8	5
OVATE	70.49	8	5
PRUDE	70.52	8	5
STAID	66.54	6	5
ETUDE	66.57	6	5
FOSSA	70.6	8	5
GEIST	66.62	6	5
LEMUR	68.65	7	5
LIKEN	72.68	9	5
MISSA	68.7	7	5
NARCO	68.73	7	5
ODEON	66.76	6	5
POTRO	68.78	7	5
REBAR	68.81	7	5
RETRY	70.84	8	5
SAGAR	66.87	6	5
TORUS	64.89	5	5
AMARI	68.92	7	5
ARTIS	64.95	5	5
BEAUT	68.97	7	5
CURIA	69	7	5
FUTON	71.03	8	5
HASTA	71.05	8	5
HOLLA	71.08	8	5
LAVER	71.11	8	5
MISER	69.13	7	5
REEDY	73.16	9	5
SAVIN	71.19	8	5
SEGUE	67.22	6	5
SLURP	69.24	7	5
TRYST	71.27	8	5
TUBAL	69.3	7	5
TWANG	73.32	9	5
BOGAN	71.35	8	5
CAUSA	69.38	7	5
DIMER	71.4	8	5
FLAIL	71.43	8	5
NODAL	67.46	6	5
NOSEY	71.48	8	5
RADII	67.51	6	5
RESTO	65.54	5	5
SEDER	67.56	6	5
STOTT	65.59	5	5
EVERT	71.62	8	5
MILER	69.65	7	5
SNAFU	71.67	8	5
SURAH	71.7	8	5
TAUPE	69.73	7	5
TESTY	71.75	8	5
USURY	71.78	8	5
BELLI	69.81	7	5
BETEL	69.83	7	5
BORER	69.86	7	5
CARLE	69.89	7	5
LIANA	65.91	5	5
MANET	69.94	7	5
PASSE	69.97	7	5
PURER	69.99	7	5
REBUS	70.02	7	5
ROSIN	66.05	5	5
SHORN	72.08	8	5
SRSLY	72.1	8	5
UNDID	70.13	7	5
VALLI	72.16	8	5
ANTSY	72.18	8	5
BRUIN	70.21	7	5
DATUM	72.24	8	5
DELOS	68.26	6	5
DORIC	72.29	8	5
FEINT	72.32	8	5
FUROR	72.34	8	5
MONGO	72.37	8	5
PATER	70.4	7	5
PRION	70.42	7	5
YATRA	72.45	8	5
DROOP	72.48	8	5
IGNIS	68.51	6	5
SABRA	70.53	7	5
SHURA	72.56	8	5
SOOTY	72.59	8	5
UNTIE	66.61	5	5
DROIT	68.64	6	5
DUNCE	72.67	8	5
ELOPE	70.69	7	5
GETUP	72.72	8	5
MANGE	72.75	8	5
MOTTE	70.77	7	5
NANNA	66.8	5	5
RASTA	66.83	5	5
SAYER	72.85	8	5
TESTA	66.88	5	5
ALLIN	66.91	5	5
ANNUL	66.94	5	5
BIOTA	70.96	7	5
CANNA	70.99	7	5
CRESS	71.02	7	5
ORIEL	67.04	5	5
RAITH	73.07	8	5
SABIN	71.1	7	5
SAGER	69.12	6	5
AMEER	71.15	7	5
ASHEN	73.18	8	5
AUGUR	69.2	6	5
BALSA	71.23	7	5
BLURT	71.26	7	5
LITHE	73.28	8	5
NYSSA	73.31	8	5
PULIS	71.34	7	5
ROMER	71.37	7	5
STRUM	71.39	7	5
BOSSA	71.42	7	5
PENNE	71.45	7	5
POLLO	71.47	7	5
AGGRO	71.5	7	5
ALBEE	71.53	7	5
EMOTE	71.55	7	5
GAULT	69.58	6	5
GLIAL	69.61	6	5
LEBEN	71.63	7	5
MANSE	71.66	7	5
MORRO	71.69	7	5
SAUTE	67.72	5	5
TRINE	67.74	5	5
ALLIS	67.77	5	5
BASTA	71.8	7	5
BELIE	71.82	7	5
GONER	69.85	6	5
GRATA	69.88	6	5
LOCOS	71.9	7	5
NUBIA	71.93	7	5
PRISE	71.96	7	5
SUCRE	71.98	7	5
UNSUB	72.01	7	5
BASSO	72.04	7	5
BROIL	72.06	7	5
CLARO	72.09	7	5
DIDST	72.12	7	5
GRUEL	70.15	6	5
IDENT	70.17	6	5
LIMOS	72.2	7	5
NONCE	72.23	7	5
SALUD	70.25	6	5
TUPLE	72.28	7	5
UNLIT	68.31	5	5
CURIO	72.33	7	5
LEANT	68.36	5	5
PANNA	72.39	7	5
PLEIN	72.41	7	5
RAGER	70.44	6	5
SINGE	70.47	6	5
ARTIC	72.49	7	5
CRIER	72.52	7	5
GENET	70.55	6	5
PITTA	72.58	7	5
PLAIT	72.6	7	5
ARGAN	70.63	6	5
ENNUI	68.66	5	5
MEUSE	72.68	7	5
PAEAN	72.71	7	5
SITAR	68.74	5	5
INGLE	70.76	6	5
SARIS	68.79	5	5
SOTTO	68.82	5	5
AREAL	68.84	5	5
LIGNE	70.87	6	5
STILE	68.9	5	5
ULNAR	68.92	5	5
ATRIA	68.95	5	5
INGOT	70.98	6	5
REINE	69.01	5	5
SNEAD	71.03	6	5
TALUS	69.06	5	5
ASURA	69.09	5	5
DROSS	71.11	6	5
GUTTA	71.14	6	5
LOGON	71.17	6	5
SIGIL	71.19	6	5
STILT	69.22	5	5
OILER	69.25	5	5
ONSEN	69.27	5	5
SIDER	71.3	6	5
SOLER	69.33	5	5
GORSE	71.35	6	5
RANDO	71.38	6	5
TRESS	69.41	5	5
ARDOR	71.44	6	5
STELE	69.46	5	5
LORIS	69.49	5	5
ROOSE	69.52	5	5
RATAN	69.54	5	5
SALUT	69.57	5	5
SONNE	69.6	5	5
TELOS	69.62	5	5
AIOLI	69.65	5	5
NINER	69.68	5	5
SOREL	69.7	5	5
ALLER	69.73	5	5
LANAI	69.76	5	5
LOESS	69.78	5	5
OSTIA	69.81	5	5
RATER	69.84	5	5
RUSSE	69.87	5	5
SOLUS	69.89	5	5
SELLA	69.92	5	5
LENSE	69.95	5	5
TOROS	69.97	5	5
ANTIS	70	5	5
