WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
CYMES	43.3	12	4
DADOS	38.13	7	4
DOSHA	40.21	9	4
FABBY	46.42	15	4
FONES	39.18	8	4
HOLMS	41.26	10	4
HOSEN	39.19	8	4
HYSON	42.3	11	4
ICERS	38.17	7	4
JAGIR	44.38	13	4
KALES	40.25	9	4
KIPPA	44.39	13	4
MENSE	38.19	7	4
POCAN	40.26	9	4
PREMS	40.26	9	4
PROBY	43.37	12	4
QUOLL	45.45	14	4
REDDS	38.21	7	4
RERAN	36.15	5	4
REXES	43.39	12	4
ROTES	36.15	5	4
RUBBY	43.4	12	4
SCUZZ	56.85	25	4
SHOOS	39.27	8	4
STUDE	37.21	6	4
SWARF	42.39	11	4
TEETS	36.18	5	4
TITAS	36.19	5	4
TULPA	38.26	7	4
VIBED	42.4	11	4
VISES	39.31	8	4
WECHT	44.48	13	4
WENGE	40.35	9	4
WHEEN	42.42	11	4
ALIST	36.22	5	4
BLINI	38.29	7	4
BOODY	42.44	11	4
BORTZ	47.61	16	4
CIRCS	40.38	9	4
COZEN	47.62	16	4
DARZI	46.59	15	4
DOSAS	37.29	6	4
FASCI	41.43	10	4
FLANS	39.37	8	4
GHAST	40.41	9	4
GLADS	38.34	7	4
GODET	38.35	7	4
GUANA	37.32	6	4
GUYED	41.46	10	4
HEIAU	39.39	8	4
KIGHT	44.57	13	4
KOPJE	49.75	18	4
LANED	37.34	6	4
LEGNO	37.34	6	4
MOTTS	38.38	7	4
MURES	38.39	7	4
PAVON	41.5	10	4
PELLS	38.4	7	4
PERFS	41.51	10	4
PETTI	38.41	7	4
POCHO	43.58	12	4
PRATE	38.42	7	4
REJIG	44.63	13	4
SICKS	42.56	11	4
SMOLT	38.43	7	4
SWOLL	39.47	8	4
TENUE	36.37	5	4
TONUS	36.38	5	4
TRONC	38.45	7	4
ADMAN	39.49	8	4
ASCUS	38.46	7	4
BOOSE	38.46	7	4
CAMES	40.54	9	4
CHURL	41.58	10	4
CORNO	38.48	7	4
GADES	38.48	7	4
GOBBO	41.59	10	4
HAMAL	41.6	10	4
HAWED	43.67	12	4
HOPER	41.61	10	4
KALIS	40.58	9	4
KALUA	40.58	9	4
KEEMA	42.65	11	4
KORAT	40.59	9	4
LULUS	36.46	5	4
MANGI	39.56	8	4
MESES	38.53	7	4
MICAS	40.61	9	4
NABIS	38.54	7	4
NAVED	40.62	9	4
NEWBS	41.66	10	4
NISSE	36.49	5	4
NITRE	36.49	5	4
OAKUM	42.71	11	4
PATTE	38.57	7	4
PONGS	39.61	8	4
POODS	39.62	8	4
POORI	38.59	7	4
QUOIT	45.83	14	4
RALLI	36.53	5	4
RESID	37.57	6	4
SAINE	36.54	5	4
SAURY	39.64	8	4
SHOED	40.68	9	4
SKORT	40.69	9	4
STIES	36.56	5	4
SURES	36.56	5	4
TAGUA	37.6	6	4
TALER	36.57	5	4
TANKY	43.82	12	4
TOMME	40.72	9	4
TSUBA	38.65	7	4
UNSAY	39.69	8	4
WAXER	46.94	15	4
WELKE	43.84	12	4
WYLES	42.81	11	4
ABORD	39.71	8	4
AKARA	40.75	9	4
AMICE	40.75	9	4
AQUAS	45.93	14	4
ARRAH	39.73	8	4
BESOM	40.77	9	4
BOTTY	41.81	10	4
CECAL	40.78	9	4
CIGGY	43.89	12	4
CODAS	39.75	8	4
CONKY	45.96	14	4
COSET	38.73	7	4
COXES	45.97	14	4
ESTRO	36.67	5	4
GADIS	38.74	7	4
GARBE	39.78	8	4
GARBS	39.79	8	4
GENOM	39.79	8	4
HARIM	41.86	10	4
IHRAM	41.87	10	4
JAKIE	48.08	16	4
LOLAS	36.71	5	4
MBIRA	40.85	9	4
MIKVA	46.03	14	4
MUSKS	42.93	11	4
OCTYL	41.9	10	4
ONCES	38.8	7	4
PICHI	43.98	12	4
PIZER	48.12	16	4
PLING	39.85	8	4
POLJE	46.06	14	4
RENDS	37.79	6	4
ROADY	40.9	9	4
RUSKS	40.9	9	4
RUTTY	39.87	8	4
STROY	39.88	8	4
TABUN	38.85	7	4
TYRAN	39.88	8	4
VARIX	47.13	15	4
YUPPY	47.14	15	4
ACHAR	41.97	10	4
AMNIO	38.87	7	4
ANELE	36.8	5	4
EBENE	38.88	7	4
EPPIE	40.95	9	4
GATER	37.85	6	4
HERPS	42	10	4
HEVEA	43.04	11	4
KEDGE	43.04	11	4
KYATS	44.08	12	4
LETUP	38.91	7	4
LOWED	40.99	9	4
MIMEO	40.99	9	4
MUNDU	39.96	8	4
NABBY	44.1	12	4
NELIS	36.87	5	4
OAKED	42.04	10	4
OFTER	39.98	8	4
ORATE	36.88	5	4
PARGO	39.99	8	4
PLICA	41.03	9	4
POORT	38.96	7	4
POTTO	38.97	7	4
RECTI	38.97	7	4
RISUS	36.91	5	4
SHIVS	43.12	11	4
SLIVE	40.02	8	4
SOREX	44.16	12	4
SPADS	40.03	8	4
TALLS	36.93	5	4
TERZA	46.25	14	4
ZAMBO	50.39	18	4
ASHED	41.08	9	4
AULAS	36.95	5	4
BLABS	41.09	9	4
BOCKS	45.24	13	4
BORAK	43.17	11	4
CHIMO	44.21	12	4
CLOMP	43.18	11	4
COOPT	41.12	9	4
DUBBY	45.26	13	4
EMPTS	41.13	9	4
ENVOI	40.1	8	4
FOEHN	43.21	11	4
FUSEE	40.11	8	4
HERMA	42.18	10	4
HERSE	40.12	8	4
MESNE	39.09	7	4
MOLAS	39.09	7	4
OFFIE	43.23	11	4
PILUS	39.1	7	4
PLOCK	45.31	13	4
POGGE	41.18	9	4
POMPA	43.25	11	4
PONDY	43.26	11	4
PORNY	42.23	10	4
RASAM	39.13	7	4
REATA	37.06	5	4
REGNA	38.1	6	4
REIST	37.07	5	4
RHEAS	40.18	8	4
RUDIS	38.12	6	4
RUSHY	43.29	11	4
SCOPS	41.23	9	4
SCRAG	40.2	8	4
STEIL	37.1	5	4
TRIAC	39.18	7	4
VANGA	41.25	9	4
WOOFS	43.32	11	4
YIPPY	47.47	15	4
ARSEY	40.23	8	4
AVISO	40.23	8	4
BRAVI	42.31	10	4
CETYL	42.31	10	4
CHAPT	44.39	12	4
DEXYS	48.53	16	4
DIGHT	42.33	10	4
DRAYS	41.3	9	4
DREAR	38.2	6	4
GANTS	38.2	6	4
GARMS	40.28	8	4
GLEEK	42.35	10	4
GOBAR	40.29	8	4
GURRY	41.32	9	4
HECKS	46.5	14	4
HOGGS	42.37	10	4
ICTUS	39.27	7	4
KANAS	41.34	9	4
KAPHA	46.52	14	4
LOOFA	40.32	8	4
LOPED	40.32	8	4
METHI	42.4	10	4
MILKO	43.44	11	4
MILPA	41.37	9	4
NAMAK	43.45	11	4
NGAIO	38.28	6	4
NORIS	37.25	5	4
OGLES	38.29	6	4
PHOCA	44.5	12	4
PRYSE	42.43	10	4
PUKEY	46.58	14	4
PURIS	39.34	7	4
RAPPE	41.41	9	4
RILLS	37.28	5	4
SCUDO	40.39	8	4
SEPTS	39.36	7	4
TENIA	37.3	5	4
THEED	41.44	9	4
THEES	40.41	8	4
THURL	40.41	8	4
VEERY	43.52	11	4
WINEY	43.53	11	4
YOWIE	43.53	11	4
ACERS	39.4	7	4
ADZES	47.68	15	4
BACHS	44.58	12	4
BOUSE	39.41	7	4
CESTA	39.42	7	4
CIMEX	48.73	16	4
CONKS	43.56	11	4
COUTH	42.53	10	4
COWAL	42.54	10	4
DAGGY	43.58	11	4
DEBUS	40.48	8	4
DEMOB	42.55	10	4
DUKAS	42.56	10	4
FAENA	40.49	8	4
FITLY	43.6	11	4
GALOP	40.5	8	4
GAMBO	42.58	10	4
GEATS	38.44	6	4
GUNAS	38.45	6	4
HINGS	41.56	9	4
HOOTY	43.63	11	4
HOTTE	40.53	8	4
JOWLY	50.88	18	4
KENCH	46.75	14	4
LEHUA	40.54	8	4
LIMBA	41.58	9	4
LIMED	40.55	8	4
MARSE	39.52	7	4
MATZA	48.84	16	4
MEDIN	40.57	8	4
MIGGS	41.61	9	4
MUSTH	42.65	10	4
NEELD	38.51	6	4
NERAL	37.48	5	4
OUZEL	46.8	14	4
PALLU	39.56	7	4
PAPAD	42.67	10	4
QIPAO	48.88	16	4
QUIPU	48.89	16	4
RIATA	37.51	5	4
SEDES	38.55	6	4
SPICS	41.66	9	4
STOPE	39.59	7	4
SYSOP	42.7	10	4
TASSE	37.54	5	4
THECA	42.71	10	4
TUQUE	46.86	14	4
TYPIC	44.79	12	4
XOLOS	44.8	12	4
ALCES	39.63	7	4
CHIVA	45.84	13	4
COPEN	41.71	9	4
DULSE	38.61	6	4
ELUTE	37.58	5	4
GYNAE	41.72	9	4
HEXYL	51.04	18	4
HUCKS	46.9	14	4
ICTAL	39.67	7	4
LAIDE	38.64	6	4
LAIRY	40.71	8	4
LAMBY	44.85	12	4
LARIS	37.62	5	4
LENIS	37.62	5	4
LOURY	40.73	8	4
LOWAN	40.73	8	4
MERSE	39.7	7	4
MODIN	40.74	8	4
MOLER	39.71	7	4
NITER	37.65	5	4
OKRUG	42.83	10	4
PARCH	44.9	12	4
PERVE	42.83	10	4
PONCY	44.91	12	4
PUMPY	46.98	14	4
RORTS	37.68	5	4
SCAND	40.78	8	4
SEGNO	38.72	6	4
SEXTO	44.93	12	4
SHIER	40.8	8	4
SLOES	37.7	5	4
SNUGS	38.74	6	4
SPRED	40.81	8	4
STOPT	39.78	7	4
STOSS	37.72	5	4
TACAN	39.79	7	4
TAPPA	41.87	9	4
TARTY	40.84	8	4
TRONE	37.74	5	4
VOMER	42.92	10	4
WHOOT	43.95	11	4
XYLAN	48.1	15	4
ASSEZ	47.07	14	4
BARDE	40.86	8	4
BHOOT	42.94	10	4
BLEBS	41.91	9	4
BRAIL	39.84	7	4
CHOKO	47.09	14	4
CORIA	39.85	7	4
COWRY	46.07	13	4
DERES	38.83	6	4
DUKED	44.01	11	4
EPHAH	46.08	13	4
GATCH	44.02	11	4
GENAL	38.85	6	4
GIRDS	39.89	7	4
IMBED	43	10	4
JARLS	45.07	12	4
LATKE	41.97	9	4
LEARS	37.84	5	4
LIMAS	39.91	7	4
LITAS	37.85	5	4
LUCES	39.92	7	4
MAHUA	43.03	10	4
MILDS	40.96	8	4
MINGI	40.97	8	4
MUCOR	42.01	9	4
POSCA	42.01	9	4
POTES	39.95	7	4
QUATE	47.19	14	4
RHOMB	45.13	12	4
ROANS	37.89	5	4
ROODS	38.93	6	4
RORIE	37.9	5	4
ROTAN	37.91	5	4
ROVES	41.02	8	4
RUFFY	47.23	14	4
SALPS	39.99	7	4
SHERD	42.06	9	4
SKARN	42.07	9	4
SOCKO	44.14	11	4
TICAL	40.01	7	4
UNPIN	40.01	7	4
WYNNS	44.16	11	4
ALULA	37.95	5	4
BECKE	46.24	13	4
BIVVY	49.34	16	4
CHAMS	45.21	12	4
CUBER	42.11	9	4
CUTES	40.05	7	4
DAFFS	45.22	12	4
EMBAR	42.13	9	4
ERING	39.03	6	4
FAKEY	48.34	15	4
GRECE	41.11	8	4
GUTTY	42.14	9	4
HINNY	44.22	11	4
HONER	41.12	8	4
KALIF	45.26	12	4
KLIEG	43.2	10	4
LAIGH	42.17	9	4
LENTI	38.03	5	4
LEVES	41.14	8	4
MARGS	41.15	8	4
MELLS	40.12	7	4
MERIS	40.12	7	4
METHS	43.23	10	4
MOLVI	43.24	10	4
NALAS	38.07	5	4
NAPES	40.14	7	4
NOELS	38.08	5	4
NOHOW	44.29	11	4
PALLS	40.16	7	4
PESCH	45.33	12	4
PETTO	40.17	7	4
PRIGS	41.2	8	4
RICED	41.21	8	4
RUMBO	42.25	9	4
RUTHS	41.22	8	4
SARKY	45.36	12	4
SHOTT	41.23	8	4
SLOKA	42.27	9	4
SNOEK	42.27	9	4
SOCLE	40.21	7	4
SPUME	42.28	9	4
STEDE	39.18	6	4
STETS	38.15	5	4
TRUES	38.16	5	4
UGALI	39.2	6	4
VADAS	42.3	9	4
VITTA	41.27	8	4
WANLY	44.38	11	4
WINNA	41.28	8	4
WISES	41.29	8	4
YAKKA	49.57	16	4
ALARY	41.3	8	4
AMATE	40.27	7	4
BIFFO	46.48	13	4
BOBOS	42.35	9	4
BOOGY	44.42	11	4
BOTTE	40.29	7	4
BOXEN	47.53	14	4
CAPLE	42.37	9	4
CEILI	40.3	7	4
DONAS	39.27	6	4
FLAMM	45.48	12	4
FRATE	41.35	8	4
GOFFS	45.49	12	4
GORAL	39.29	6	4
GUNKY	46.54	13	4
HEARE	41.37	8	4
LAVES	41.37	8	4
LOSEN	38.28	5	4
LUFFA	44.49	11	4
MANAT	40.35	7	4
NYONG	42.43	9	4
POOHS	43.47	10	4
RAZES	47.61	14	4
ROILS	38.3	5	4
RONNE	38.31	5	4
SICKY	47.62	14	4
SMORE	40.39	7	4
ZUPPA	51.77	18	4
ACRAL	40.4	7	4
ALANE	38.33	5	4
BIERS	40.41	7	4
BIRDO	41.44	8	4
BOBAK	46.62	13	4
BRUGH	44.56	11	4
CADGE	42.49	9	4
CHAIS	43.53	10	4
CHAPE	45.61	12	4
CHAVE	46.65	13	4
CHICH	48.72	15	4
COXAE	47.69	14	4
DICOT	41.49	8	4
FERES	41.49	8	4
FROOM	43.57	10	4
GIGOT	40.47	7	4
GOONY	42.54	9	4
GRAMP	43.58	10	4
HAITH	44.62	11	4
HODJA	49.8	16	4
ICKLE	44.63	11	4
JEERA	45.67	12	4
KCALS	44.64	11	4
KOPEK	48.78	15	4
LINCH	43.61	10	4
MARMA	42.58	9	4
MEDII	41.55	8	4
MEZZA	59.14	25	4
OUSIA	38.46	5	4
PARRS	40.53	7	4
PIKED	45.71	12	4
PINGA	41.58	8	4
PLACK	46.75	13	4
PLAGA	41.59	8	4
PREOP	42.63	9	4
PRIMS	42.63	9	4
ROSAL	38.5	5	4
SHANS	41.6	8	4
SHARN	41.61	8	4
SIMAR	40.58	7	4
SONDE	39.55	6	4
SUTOR	38.52	5	4
TOMIN	40.59	7	4
WARKS	45.77	12	4
WETLY	44.74	11	4
ADITS	39.57	6	4
ARTEL	38.54	5	4
BASTO	40.62	7	4
BIALY	43.73	10	4
BOLLS	40.63	7	4
CAPAS	42.7	9	4
CHYLE	46.84	13	4
COPPY	47.88	14	4
CUKES	44.78	11	4
CURST	40.65	7	4
CYCAS	45.83	12	4
FAQIR	51	17	4
FAUTE	41.7	8	4
JAMBE	49.98	16	4
KACHA	47.92	14	4
LAWER	41.71	8	4
LIPIN	40.68	7	4
LOWTH	44.83	11	4
MIXTE	47.93	14	4
MOZES	50.01	16	4
NARDS	39.67	6	4
NEALS	38.64	5	4
NEELE	38.64	5	4
PALET	40.72	7	4
PELON	40.72	7	4
PORTY	43.83	10	4
PRILL	40.73	7	4
PRYER	43.84	10	4
RESUS	38.67	5	4
ROVEN	41.78	8	4
SOKEN	42.82	9	4
SORER	38.69	5	4
TINKS	42.83	9	4
TOPOI	40.76	7	4
TRECK	44.91	11	4
UKASE	42.84	9	4
VROUW	44.92	11	4
WALIS	41.82	8	4
AGITA	39.75	6	4
AGOGO	40.79	7	4
BAOZI	50.11	16	4
BONZA	50.11	16	4
CODEN	41.84	8	4
COPER	42.88	9	4
DARIC	41.85	8	4
DELES	39.79	6	4
DOBRA	41.86	8	4
EASER	38.76	5	4
ERICS	40.83	7	4
FADDY	47.05	13	4
FLICS	43.95	10	4
GIGUE	40.85	7	4
GLUME	41.89	8	4
INGAN	39.82	6	4
KHEDA	47.07	13	4
KOBAN	45.01	11	4
KOTCH	48.11	14	4
LOUND	39.84	6	4
MAIRS	40.88	7	4
MBARI	42.96	9	4
MIRCH	46.06	12	4
NAROD	39.86	6	4
NESTY	41.93	8	4
NONET	38.84	5	4
ORBED	41.94	8	4
OTIUM	40.91	7	4
POPSY	46.09	12	4
RHUMB	46.1	12	4
ROULE	38.86	5	4
RUNTY	41.97	8	4
SHEWS	45.08	11	4
STENS	38.87	5	4
SURAL	38.88	5	4
TENNE	38.88	5	4
THALE	41.99	8	4
TRADS	39.93	6	4
TRONS	38.9	5	4
VAUNT	42.01	8	4
WACKS	48.22	14	4
ZAIDA	49.26	15	4
BOSKY	48.23	14	4
BURAS	40.99	7	4
CHARE	44.1	10	4
CHARK	48.24	14	4
CHOOM	46.18	12	4
CISTS	41.01	7	4
CLONK	45.15	11	4
CYDER	45.16	11	4
DAINE	39.99	6	4
DANIO	39.99	6	4
DEMIC	44.14	10	4
ELVER	42.07	8	4
FLOTA	42.08	8	4
FORAM	44.15	10	4
FRATI	42.09	8	4
FRITA	42.09	8	4
HAZLE	51.41	17	4
HEBES	44.17	10	4
HEMIN	44.17	10	4
HOOLY	45.21	11	4
INKLE	43.15	9	4
KINES	43.15	9	4
KRANS	43.16	9	4
LADES	40.06	6	4
LINOS	39.03	5	4
MARCS	43.17	9	4
MAZAK	54.56	20	4
MEASE	41.11	7	4
MERIL	41.12	7	4
MINAE	41.12	7	4
MOLOI	41.13	7	4
MORAT	41.13	7	4
MURRI	41.14	7	4
NOEMA	41.14	7	4
PATED	42.18	8	4
PODIA	42.18	8	4
QUAIS	48.4	14	4
QUALY	51.5	17	4
RANNY	42.2	8	4
RAWLY	45.31	11	4
RINES	39.1	5	4
ROJAK	50.49	16	4
ROSET	39.11	5	4
TALAK	43.26	9	4
TITIS	39.12	5	4
VEGIE	43.27	9	4
VIBEY	47.41	13	4
VINOS	42.24	8	4
ZONER	48.45	14	4
AMAIN	41.22	7	4
AWING	43.29	9	4
BADAM	44.33	10	4
BITTS	41.23	7	4
BUNYA	44.34	10	4
CAMIS	43.31	9	4
CROWL	44.35	10	4
DACKS	46.42	12	4
EPACT	43.32	9	4
GADGE	42.29	8	4
GOLPE	42.3	8	4
GUMPS	44.37	10	4
GWINE	43.34	9	4
HAVAN	45.42	11	4
IDOLA	40.25	6	4
JIBED	49.56	15	4
LEPRA	41.29	7	4
LIDOS	40.26	6	4
LOLLS	39.23	5	4
MACKA	47.51	13	4
MUNGA	42.34	8	4
MUTER	41.31	7	4
NANTY	42.35	8	4
PALUS	41.32	7	4
PEKAN	45.47	11	4
POSET	41.33	7	4
PURIN	41.34	7	4
RECAL	41.34	7	4
REELY	42.38	8	4
REEMS	41.35	7	4
SANGS	40.32	6	4
SERON	39.29	5	4
SICHT	44.47	10	4
TOWNY	45.51	11	4
TUILE	39.31	5	4
UNCAP	43.45	9	4
VILLS	42.42	8	4
WHIRS	45.53	11	4
AIRTH	42.43	8	4
AZOLE	48.64	14	4
BIROS	41.4	7	4
BITOU	41.41	7	4
BOATY	44.52	10	4
BUBBE	45.56	11	4
BUFFO	47.63	13	4
CARNS	41.43	7	4
CENSE	41.43	7	4
COTCH	46.61	12	4
DUROS	40.41	6	4
DUROY	43.52	9	4
EISEL	39.38	5	4
FEARE	42.49	8	4
GHUSL	43.53	9	4
HANGI	43.53	9	4
HAWSE	45.61	11	4
IMIDE	42.51	8	4
KEYER	46.65	12	4
LASSY	42.52	8	4
MIDIS	42.52	8	4
MOPSY	46.67	12	4
MUSER	41.5	7	4
NOGAL	40.47	6	4
PATTU	41.51	7	4
PIPAL	43.58	9	4
ROARY	42.55	8	4
SAROD	40.49	6	4
SEGNI	40.49	6	4
SLANK	43.6	9	4
SONGO	40.5	6	4
SOUCE	41.54	7	4
SPEEL	41.55	7	4
SPEIR	41.55	7	4
STEPT	41.56	7	4
SWITH	45.7	11	4
TRAPT	41.56	7	4
VICUS	44.67	10	4
VODUN	43.64	9	4
WINGY	46.75	12	4
ZENDO	49.86	15	4
BALOT	41.59	7	4
BOONG	42.63	8	4
BOORD	42.63	8	4
CAECA	43.67	9	4
CALMY	46.78	12	4
CEDER	42.65	8	4
CHANK	48.86	14	4
COOZE	50.93	16	4
DALIS	40.59	6	4
DEEDY	44.73	10	4
ELINT	39.57	5	4
FLIMS	44.74	10	4
GAGED	42.68	8	4
GHAUT	43.72	9	4
MANDS	42.69	8	4
MAQAM	53.04	18	4
METEL	41.66	7	4
MIKOS	45.81	11	4
MITIE	41.67	7	4
MULAI	41.68	7	4
NANTO	39.61	5	4
NULLO	39.62	5	4
PRENT	41.69	7	4
PROWS	44.8	10	4
SMARM	43.77	9	4
SMILY	44.81	10	4
SOZIN	48.95	14	4
SPESH	44.82	10	4
STAGY	43.79	9	4
STOOK	43.79	9	4
STYES	42.76	8	4
SURRA	39.67	5	4
THIGS	43.81	9	4
TIARE	39.67	5	4
TWITE	42.78	8	4
WHUMP	50.03	15	4
YUGAS	43.83	9	4
AKKER	47.97	13	4
ARSIS	39.7	5	4
AURES	39.7	5	4
BACKY	51.09	16	4
BAITH	44.88	10	4
BOCCI	45.92	11	4
BOLDS	42.83	8	4
CHYME	50.07	15	4
CLADS	42.83	8	4
CLOPS	43.87	9	4
DERNY	43.88	9	4
FELID	43.88	9	4
GREIN	40.78	6	4
GUMMA	44.93	10	4
INCOG	42.86	8	4
JAGGY	52.18	17	4
JIVED	51.15	16	4
MAKIE	45.98	11	4
MUSOS	41.85	7	4
OUTGO	40.82	6	4
PACTA	43.93	9	4
PALIS	41.86	7	4
PARDS	42.9	8	4
PENNI	41.87	7	4
PINDA	42.91	8	4
POENA	41.88	7	4
RETIE	39.82	5	4
RILLE	39.82	5	4
RUGAL	40.86	6	4
SENTS	39.83	5	4
SHONK	47.08	12	4
SUMOS	41.91	7	4
TAMIN	41.91	7	4
TOFTS	42.95	8	4
TRAPO	41.92	7	4
TROAD	40.89	6	4
TUTTY	42.97	8	4
UREAS	39.87	5	4
ZINEB	51.25	16	4
ADDAX	49.19	14	4
AGILA	40.92	6	4
AMENS	41.96	7	4
BARIC	44.03	9	4
BORDS	43	8	4
BRAHS	45.07	10	4
CHUSE	45.08	10	4
CRAME	44.05	9	4
DOFFS	47.16	12	4
ELATE	39.92	5	4
ERVEN	43.03	8	4
FUSEL	43.03	8	4
GIMEL	43.04	8	4
INDOL	40.97	6	4
LEPAK	46.15	11	4
PANCE	44.09	9	4
PELES	42.02	7	4
POMPS	46.16	11	4
PUNJI	49.27	14	4
RAKIA	44.1	9	4
REAVE	43.08	8	4
REPAS	42.05	7	4
RESOL	39.98	5	4
RILLY	43.09	8	4
SAWAH	46.2	11	4
SEIZA	49.31	14	4
SODIC	43.1	8	4
SPIVS	45.18	10	4
STEAR	40.01	5	4
YABBY	50.36	15	4
YOGIN	44.16	9	4
AGLET	41.06	6	4
AVENS	43.13	8	4
BIGHA	46.24	11	4
BREER	42.11	7	4
CINES	42.11	7	4
FAROS	43.15	8	4
FEMAL	45.22	10	4
GARUM	43.16	8	4
GENUA	41.1	6	4
GHYLL	47.31	12	4
HALED	44.21	9	4
HIDED	45.25	10	4
HOSEY	46.29	11	4
JABOT	49.4	14	4
KINGY	48.37	13	4
KREEP	46.3	11	4
LATHS	43.2	8	4
LAZED	50.45	15	4
LOLLO	40.11	5	4
MURRE	42.18	7	4
NAPED	43.22	8	4
NARAS	40.12	5	4
NARIS	40.13	5	4
NEEPS	42.2	7	4
NGRAM	43.24	8	4
NOOIT	40.14	5	4
PERDY	46.35	11	4
PINER	42.22	7	4
PONEY	45.33	10	4
RUCHE	45.33	10	4
SOLDE	41.2	6	4
SOPOR	42.24	7	4
SPART	42.24	7	4
SWAIL	43.28	8	4
SWEED	44.32	9	4
TAMPS	44.33	9	4
UNHIP	45.37	10	4
UPDOS	43.3	8	4
ACRON	42.27	7	4
ALFAS	43.31	8	4
BALDS	43.32	8	4
BIFFS	48.49	13	4
CLEEK	46.43	11	4
COMMY	49.54	14	4
DARIS	41.27	6	4
DECAD	44.37	9	4
DODDY	46.45	11	4
DREST	41.28	6	4
ETAPE	42.32	7	4
FREMD	46.46	11	4
FUNGO	44.4	9	4
GAITA	41.3	6	4
GELID	42.34	7	4
HEXER	50.62	15	4
HOOKA	47.52	12	4
IKONS	44.42	9	4
KAMIS	46.49	11	4
KENAF	47.53	12	4
LYTHE	46.5	11	4
MAKEE	46.51	11	4
MANTE	42.38	7	4
MARVY	48.59	13	4
METHO	45.49	10	4
MOANY	45.49	10	4
MOUCH	47.57	12	4
OPING	43.43	8	4
PEENS	42.4	7	4
PIKUL	46.55	11	4
PLASH	45.52	10	4
POOTY	45.52	10	4
RATCH	45.53	10	4
SCOWS	45.53	10	4
SHOON	43.47	8	4
SKIRL	44.51	9	4
SPOSA	42.44	7	4
STARN	40.38	5	4
TOING	41.42	6	4
VACUA	45.56	10	4
VERST	43.49	8	4
WAINS	43.5	8	4
WITHS	46.61	11	4
ZOOID	50.75	15	4
ZUPAN	51.79	16	4
AYAYA	46.62	11	4
BAKRA	46.63	11	4
BARDY	46.63	11	4
BOUGE	43.53	8	4
CHAWL	48.71	13	4
CONEX	49.75	14	4
DRATS	41.48	6	4
ELAIN	40.45	5	4
GIVED	45.62	10	4
GOGOS	42.53	7	4
GRESE	41.5	6	4
HAYER	46.67	11	4
HELOT	43.57	8	4
KNOPS	46.68	11	4
LURGY	44.62	9	4
MOLLO	42.55	7	4
MOMME	46.7	11	4
MONGS	43.6	8	4
MURRA	42.57	7	4
NARKS	44.64	9	4
NARKY	47.75	12	4
NELIA	40.51	5	4
NUMMY	47.76	12	4
ONTIC	42.59	7	4
OREAD	41.56	6	4
PORIN	42.6	7	4
PREEM	44.68	9	4
PUFFA	48.82	13	4
RAYAS	43.65	8	4
SIRUP	42.62	7	4
TIKIS	44.69	9	4
TUMID	43.66	8	4
VARES	43.67	8	4
VINAL	43.67	8	4
WHELM	48.85	13	4
YOKER	47.82	12	4
ZARDA	50.93	15	4
ABLER	42.66	7	4
AZOTH	53.01	17	4
BELGA	43.7	8	4
BIGOS	43.71	8	4
BIPPY	49.92	14	4
BLEAH	45.79	10	4
BOREE	42.69	7	4
CAULD	43.73	8	4
DOREE	41.66	6	4
DRUSY	44.77	9	4
DUING	42.71	7	4
EMMAS	44.78	9	4
ETHNE	43.75	8	4
EYERS	43.75	8	4
FONDU	44.79	9	4
GIBUS	43.76	8	4
GISMO	43.77	8	4
GOTHY	47.91	12	4
GOUTS	41.71	6	4
HAINT	43.78	8	4
HALMA	45.86	10	4
HAMBA	47.93	12	4
HAPAX	53.11	17	4
HAULT	43.8	8	4
JHALA	51.05	15	4
KANGS	45.88	10	4
KANTS	44.85	9	4
KORES	44.85	9	4
KYLIX	55.2	19	4
LAPPA	44.86	9	4
LOCHE	45.9	10	4
LUSUS	40.74	5	4
MARID	43.84	8	4
MIRVS	45.92	10	4
MUNTU	42.82	7	4
NAVAR	43.86	8	4
NODUS	41.79	6	4
PALEA	42.83	7	4
PENES	42.84	7	4
PILUM	44.91	9	4
POILU	42.85	7	4
PREVE	45.95	10	4
PURPS	44.92	9	4
REBEC	44.93	9	4
SALPA	42.87	7	4
SEANS	40.8	5	4
SHEEL	43.91	8	4
TAROK	44.95	9	4
TAWSE	43.92	8	4
THANS	43.92	8	4
UHLAN	43.93	8	4
VENDS	44.97	9	4
YEARD	44.97	9	4
APPAM	47.05	11	4
BLENT	42.91	7	4
BONZE	52.23	16	4
CERIC	44.99	9	4
DEELY	45	9	4
DEMES	43.97	8	4
DIMPS	46.04	10	4
DIRTS	41.91	6	4
FORKY	51.22	15	4
GERNE	41.92	6	4
GOATY	45.02	9	4
IDEES	41.93	6	4
INVAR	44	8	4
KAONS	45.04	9	4
KNIVE	48.15	12	4
MAISE	42.98	7	4
MOOVE	46.09	10	4
NANTE	40.92	5	4
OSSIA	40.92	5	4
PHYSA	49.2	13	4
PURGA	44.04	8	4
RANAS	40.94	5	4
RENAY	44.05	8	4
RUDES	41.98	6	4
SAKIS	45.09	9	4
SCHUL	46.13	10	4
SEWEL	44.06	8	4
SEWIN	44.07	8	4
SOMAS	43.04	7	4
SPACK	49.25	13	4
STEEK	45.12	9	4
TEERS	40.98	5	4
THACK	50.3	14	4
TWEEL	44.1	8	4
VILER	44.1	8	4
VLAST	44.11	8	4
