WORD	DIFFICULTY	SCRABBLE_SCORE	PAR
MONER	37.84	7	4
MVULA	40.95	10	4
NATAK	39.92	9	4
NGOMA	38.89	8	4
NOVIO	38.9	8	4
OLLER	35.8	5	4
PALAS	37.87	7	4
PILCH	43.05	12	4
PRISS	37.88	7	4
REBID	38.92	8	4
RHODY	43.07	12	4
STOUP	37.9	7	4
SWAGE	39.98	9	4
TACHO	41.02	10	4
TAZZA	54.47	23	4
VACUO	41.03	10	4
WASPY	44.14	13	4
WINOS	38.97	8	4
YAMPA	43.11	12	4
ABASE	37.95	7	4
ABLOW	41.06	10	4
AGONE	36.92	6	4
ANURA	35.89	5	4
BAHUT	41.07	10	4
BAJRA	45.22	14	4
BERKO	42.12	11	4
BONCE	40.05	9	4
BOTAS	37.99	7	4
BULGY	42.13	11	4
COSEY	41.11	10	4
FILMI	41.11	10	4
FIRER	39.05	8	4
FUSIL	39.05	8	4
GADDI	39.06	8	4
GALAH	40.1	9	4
GARRI	37	6	4
GAZAL	46.32	15	4
GEEST	37.01	6	4
GIBES	39.09	8	4
HALVA	42.2	11	4
HYRAX	49.44	18	4
JOMON	45.31	14	4
KIVAS	43.25	12	4
LURVE	39.12	8	4
MATHE	41.19	10	4
MEREL	38.09	7	4
MITTA	38.1	7	4
MORAS	38.1	7	4
NAPPE	40.18	9	4
NORIA	36.05	5	4
OGHAM	42.26	11	4
PINGO	39.16	8	4
POULE	38.13	7	4
PULAO	38.14	7	4
RALES	36.07	5	4
RANEE	36.08	5	4
RINCE	38.15	7	4
RUGAE	37.13	6	4
RUTIN	36.1	5	4
SCUDI	39.21	8	4
SMOUT	38.18	7	4
TALAR	36.11	5	4
TITIN	36.12	5	4
TOLAR	36.12	5	4
VAPED	42.34	11	4
VEGES	40.27	9	4
WICKY	48.56	17	4
AMMOS	40.29	9	4
ANOLE	36.15	5	4
APTED	39.26	8	4
BOTES	38.23	7	4
BUNDU	39.27	8	4
CLAST	38.24	7	4
CLOZE	47.56	16	4
DOLMA	39.29	8	4
EGGAR	38.26	7	4
EVITE	39.3	8	4
GOOBY	42.41	11	4
GREGO	38.28	7	4
IROKO	40.35	9	4
JOWAR	46.57	15	4
KABAR	42.43	11	4
MESTO	38.3	7	4
MOBOS	40.38	9	4
NAIRU	36.24	5	4
NUMEN	38.32	7	4
NYALA	39.36	8	4
OATEN	36.26	5	4
ONELY	39.37	8	4
OZEKI	49.72	18	4
PARER	38.35	7	4
PESTA	38.35	7	4
PRIMP	42.49	11	4
PURES	38.36	7	4
QUINO	45.61	14	4
REIFY	42.51	11	4
SAMAS	38.38	7	4
SAMEN	38.39	7	4
SANKO	40.46	9	4
SAWER	39.43	8	4
SIDEY	40.47	9	4
SKALD	41.51	10	4
SMOKO	42.55	11	4
STYLI	39.45	8	4
SUBBY	43.6	12	4
THETE	39.46	8	4
TOPES	38.44	7	4
TRUED	37.41	6	4
YANDY	43.62	12	4
ARHAT	39.49	8	4
BIFID	42.6	11	4
BRAME	40.53	9	4
CAGER	39.5	8	4
CERNE	38.48	7	4
CUPRO	40.55	9	4
CYCAD	44.69	13	4
GERBE	39.53	8	4
HAZES	48.84	17	4
HYPOS	44.71	13	4
LADER	37.47	6	4
LOCIS	38.51	7	4
LUDES	37.49	6	4
MAULA	38.53	7	4
MONIC	40.6	9	4
NAGGY	41.64	10	4
NIVEL	39.58	8	4
NOLLE	36.48	5	4
OSIER	36.48	5	4
PEERY	41.66	10	4
PRONK	42.7	11	4
REEDE	37.54	6	4
ROSTI	36.51	5	4
TILTH	39.62	8	4
VIRGA	40.66	9	4
WOLLY	42.73	11	4
ZAPPY	53.08	21	4
ANTED	37.57	6	4
APSES	38.61	7	4
AREPA	38.62	7	4
AVGAS	40.69	9	4
AZUKI	50.01	18	4
BABUS	40.7	9	4
BOOMY	43.81	12	4
BOYOS	41.75	10	4
BRUME	40.72	9	4
CYMES	43.83	12	4
DADOS	38.66	7	4
DOSHA	40.74	9	4
FABBY	46.95	15	4
FONES	39.71	8	4
HOSEN	39.72	8	4
HYSON	42.83	11	4
JAGIR	44.9	13	4
KALES	40.77	9	4
KIPPA	44.91	13	4
MENSE	38.71	7	4
POCAN	40.79	9	4
PROBY	43.89	12	4
QUOLL	45.97	14	4
RERAN	36.66	5	4
REXES	43.91	12	4
ROTES	36.68	5	4
RUBBY	43.92	12	4
SCUZZ	57.38	25	4
SHOOS	39.8	8	4
STUDE	37.73	6	4
SWARF	42.91	11	4
TITAS	36.71	5	4
TULPA	38.78	7	4
VIBED	42.93	11	4
VISES	39.83	8	4
WECHT	45.01	13	4
WENGE	40.88	9	4
WHEEN	42.95	11	4
ALIST	36.75	5	4
BLINI	38.82	7	4
BOODY	42.97	11	4
BORTZ	48.15	16	4
COZEN	48.15	16	4
DARZI	47.12	15	4
DOSAS	37.82	6	4
FASCI	41.96	10	4
GHAST	40.93	9	4
GODET	38.87	7	4
GUANA	37.84	6	4
GUYED	41.98	10	4
HEIAU	39.92	8	4
KIGHT	45.1	13	4
KOPJE	50.28	18	4
LANED	37.87	6	4
LEGNO	37.87	6	4
MURES	38.91	7	4
PAVON	42.02	10	4
PETTI	38.92	7	4
POCHO	44.1	12	4
PRATE	38.94	7	4
REJIG	45.15	13	4
SMOLT	38.95	7	4
SWOLL	39.99	8	4
TENUE	36.89	5	4
TONUS	36.9	5	4
TRONC	38.97	7	4
ADMAN	40.01	8	4
ASCUS	38.98	7	4
BOOSE	38.99	7	4
CAMES	41.06	9	4
CHURL	42.1	10	4
CORNO	39	7	4
GADES	39.01	7	4
GOBBO	42.12	10	4
HAMAL	42.12	10	4
HAWED	44.2	12	4
HOPER	42.14	10	4
KALIS	41.11	9	4
KALUA	41.11	9	4
KEEMA	43.19	11	4
KORAT	41.12	9	4
LULUS	36.99	5	4
MANGI	40.1	8	4
MESES	39.07	7	4
MICAS	41.15	9	4
NABIS	39.08	7	4
NAVED	41.16	9	4
NISSE	37.02	5	4
NITRE	37.03	5	4
OAKUM	43.24	11	4
PATTE	39.11	7	4
POORI	39.12	7	4
QUOIT	46.36	14	4
RALLI	37.06	5	4
RESID	38.1	6	4
SAINE	37.07	5	4
SAURY	40.18	8	4
SHOED	41.22	9	4
SKORT	41.22	9	4
SURES	37.09	5	4
TAGUA	38.13	6	4
TALER	37.1	5	4
TANKY	44.35	12	4
TOMME	41.25	9	4
TSUBA	39.19	7	4
UNSAY	40.23	8	4
WAXER	47.48	15	4
WELKE	44.38	12	4
WYLES	43.35	11	4
ABORD	40.25	8	4
AKARA	41.29	9	4
AMICE	41.3	9	4
AQUAS	46.48	14	4
ARRAH	40.27	8	4
BESOM	41.31	9	4
BOTTY	42.35	10	4
CECAL	41.33	9	4
CIGGY	44.43	12	4
CODAS	40.3	8	4
CONKY	46.52	14	4
COSET	39.28	7	4
COXES	46.53	14	4
ESTRO	37.22	5	4
GADIS	39.3	7	4
GARBE	40.34	8	4
GENOM	40.34	8	4
HARIM	42.42	10	4
IHRAM	42.42	10	4
JAKIE	48.63	16	4
LOLAS	37.26	5	4
MBIRA	41.4	9	4
MIKVA	46.58	14	4
OCTYL	42.45	10	4
ONCES	39.35	7	4
PICHI	44.53	12	4
PIZER	48.67	16	4
PLING	40.4	8	4
POLJE	46.62	14	4
ROADY	41.45	9	4
RUTTY	40.42	8	4
STROY	40.43	8	4
TABUN	39.4	7	4
TYRAN	40.44	8	4
VARIX	47.68	15	4
YUPPY	47.69	15	4
ACHAR	42.52	10	4
AMNIO	39.43	7	4
ANELE	37.36	5	4
EBENE	39.44	7	4
EPPIE	41.51	9	4
GATER	38.41	6	4
HEVEA	43.59	11	4
KEDGE	43.6	11	4
LETUP	39.46	7	4
LOWED	41.54	9	4
MIMEO	41.55	9	4
MUNDU	40.52	8	4
NABBY	44.66	12	4
NELIS	37.42	5	4
OAKED	42.6	10	4
OFTER	40.54	8	4
ORATE	37.44	5	4
PARGO	40.55	8	4
PLICA	41.59	9	4
POORT	39.53	7	4
POTTO	39.53	7	4
RECTI	39.54	7	4
RISUS	37.47	5	4
SHIVS	43.69	11	4
SLIVE	40.59	8	4
SOREX	44.73	12	4
TERZA	46.81	14	4
ZAMBO	50.95	18	4
ASHED	41.65	9	4
AULAS	37.51	5	4
BORAK	43.73	11	4
CHIMO	44.77	12	4
CLOMP	43.74	11	4
COOPT	41.67	9	4
DUBBY	45.82	13	4
ENVOI	40.65	8	4
FOEHN	43.76	11	4
FUSEE	40.66	8	4
HERMA	42.74	10	4
HERSE	40.67	8	4
MESNE	39.64	7	4
MOLAS	39.65	7	4
OFFIE	43.79	11	4
PILUS	39.66	7	4
PLOCK	45.87	13	4
POGGE	41.74	9	4
POMPA	43.82	11	4
PONDY	43.82	11	4
PORNY	42.79	10	4
RASAM	39.7	7	4
REATA	37.63	5	4
REGNA	38.67	6	4
REIST	37.64	5	4
RHEAS	40.75	8	4
RUDIS	38.69	6	4
RUSHY	43.87	11	4
SCRAG	40.77	8	4
STEIL	37.67	5	4
TRIAC	39.75	7	4
VANGA	41.82	9	4
YIPPY	48.03	15	4
ARSEY	40.8	8	4
AVISO	40.8	8	4
BRAVI	42.88	10	4
CETYL	42.88	10	4
CHAPT	44.96	12	4
DEXYS	49.1	16	4
DIGHT	42.9	10	4
DRAYS	41.87	9	4
DREAR	38.77	6	4
GLEEK	42.92	10	4
GOBAR	40.85	8	4
GURRY	41.89	9	4
ICTUS	39.83	7	4
KANAS	41.91	9	4
KAPHA	47.08	14	4
LOOFA	40.88	8	4
LOPED	40.89	8	4
METHI	42.96	10	4
MILKO	44	11	4
MILPA	41.94	9	4
NAMAK	44.01	11	4
NGAIO	38.85	6	4
NORIS	37.82	5	4
OGLES	38.86	6	4
PHOCA	45.07	12	4
PRYSE	43.01	10	4
PUKEY	47.15	14	4
PURIS	39.91	7	4
RAPPE	41.99	9	4
SCUDO	40.96	8	4
TENIA	37.86	5	4
THEED	42.01	9	4
THEES	40.98	8	4
THURL	40.98	8	4
VEERY	44.09	11	4
WINEY	44.1	11	4
YOWIE	44.1	11	4
ADZES	48.25	15	4
BACHS	45.15	12	4
BOUSE	39.98	7	4
CESTA	39.99	7	4
CIMEX	49.3	16	4
COUTH	43.1	10	4
COWAL	43.11	10	4
DAGGY	44.15	11	4
DEBUS	41.05	8	4
DEMOB	43.13	10	4
DUKAS	43.13	10	4
FAENA	41.07	8	4
FITLY	44.18	11	4
GALOP	41.08	8	4
GAMBO	43.15	10	4
GUNAS	39.02	6	4
HOOTY	44.2	11	4
HOTTE	41.1	8	4
JOWLY	51.45	18	4
KENCH	47.32	14	4
LEHUA	41.12	8	4
LIMBA	42.16	9	4
LIMED	41.13	8	4
MARSE	40.1	7	4
MATZA	49.42	16	4
MEDIN	41.15	8	4
MUSTH	43.22	10	4
NEELD	39.09	6	4
NERAL	38.06	5	4
OUZEL	47.38	14	4
PALLU	40.14	7	4
PAPAD	43.25	10	4
QIPAO	49.46	16	4
QUIPU	49.47	16	4
RIATA	38.09	5	4
SEDES	39.13	6	4
STOPE	40.17	7	4
SYSOP	43.28	10	4
TASSE	38.12	5	4
THECA	43.29	10	4
TUQUE	47.44	14	4
TYPIC	45.37	12	4
XOLOS	45.38	12	4
ALCES	40.21	7	4
CHIVA	46.43	13	4
COPEN	42.29	9	4
DULSE	39.2	6	4
ELUTE	38.17	5	4
GYNAE	42.31	9	4
HEXYL	51.63	18	4
ICTAL	40.25	7	4
LAIDE	39.22	6	4
LAIRY	41.3	8	4
LAMBY	45.44	12	4
LARIS	38.21	5	4
LENIS	38.21	5	4
LOURY	41.32	8	4
LOWAN	41.33	8	4
MERSE	40.3	7	4
MODIN	41.34	8	4
MOLER	40.31	7	4
NITER	38.25	5	4
OKRUG	43.42	10	4
PARCH	45.5	12	4
PERVE	43.43	10	4
PONCY	45.51	12	4
PUMPY	47.58	14	4
SCAND	41.38	8	4
SEGNO	39.32	6	4
SEXTO	45.53	12	4
SHIER	41.4	8	4
SLOES	38.3	5	4
SPRED	41.41	8	4
STOPT	40.38	7	4
STOSS	38.32	5	4
TACAN	40.39	7	4
TAPPA	42.47	9	4
TARTY	41.44	8	4
TRONE	38.34	5	4
VOMER	43.52	10	4
WHOOT	44.56	11	4
XYLAN	48.7	15	4
ASSEZ	47.67	14	4
BARDE	41.47	8	4
BHOOT	43.55	10	4
BRAIL	40.45	7	4
CHOKO	47.7	14	4
CORIA	40.46	7	4
COWRY	46.67	13	4
DERES	39.44	6	4
DUKED	44.62	11	4
EPHAH	46.69	13	4
GATCH	44.63	11	4
GENAL	39.46	6	4
IMBED	43.6	10	4
LATKE	42.57	9	4
LIMAS	40.51	7	4
LITAS	38.45	5	4
LUCES	40.52	7	4
MAHUA	43.63	10	4
MINGI	41.57	8	4
MUCOR	42.61	9	4
POSCA	42.61	9	4
POTES	40.55	7	4
QUATE	47.8	14	4
RHOMB	45.73	12	4
RORIE	38.5	5	4
ROTAN	38.5	5	4
RUFFY	47.82	14	4
SHERD	42.65	9	4
SKARN	42.66	9	4
SOCKO	44.73	11	4
TICAL	40.6	7	4
UNPIN	40.61	7	4
ALULA	38.54	5	4
BECKE	46.82	13	4
BIVVY	49.93	16	4
CUBER	42.7	9	4
CUTES	40.63	7	4
EMBAR	42.71	9	4
ERING	39.61	6	4
FAKEY	48.93	15	4
GRECE	41.69	8	4
GUTTY	42.73	9	4
HINNY	44.81	11	4
HONER	41.71	8	4
KALIF	45.85	12	4
KLIEG	43.79	10	4
LAIGH	42.76	9	4
LENTI	38.63	5	4
MERIS	40.7	7	4
METHS	43.81	10	4
MOLVI	43.82	10	4
NALAS	38.65	5	4
NAPES	40.72	7	4
NOHOW	44.87	11	4
PESCH	45.91	12	4
PETTO	40.74	7	4
RICED	41.78	8	4
RUMBO	42.82	9	4
RUTHS	41.79	8	4
SARKY	45.94	12	4
SHOTT	41.8	8	4
SLOKA	42.84	9	4
SNOEK	42.85	9	4
SOCLE	40.79	7	4
SPUME	42.86	9	4
STEDE	39.76	6	4
TRUES	38.73	5	4
UGALI	39.77	6	4
VADAS	42.88	9	4
VITTA	41.85	8	4
WANLY	44.96	11	4
WINNA	41.87	8	4
WISES	41.87	8	4
YAKKA	50.15	16	4
ALARY	41.88	8	4
AMATE	40.85	7	4
BIFFO	47.07	13	4
BOBOS	42.93	9	4
BOOGY	45.01	11	4
BOTTE	40.88	7	4
BOXEN	48.12	14	4
CAPLE	42.96	9	4
CEILI	40.89	7	4
DONAS	39.86	6	4
FLAMM	46.08	12	4
FRATE	41.94	8	4
GORAL	39.88	6	4
GUNKY	47.13	13	4
HEARE	41.96	8	4
LOSEN	38.86	5	4
LUFFA	45.08	11	4
MANAT	40.94	7	4
NYONG	43.02	9	4
POOHS	44.06	10	4
RAZES	48.2	14	4
RONNE	38.9	5	4
SICKY	48.21	14	4
SMORE	40.98	7	4
ZUPPA	52.36	18	4
ACRAL	40.99	7	4
ALANE	38.93	5	4
BIRDO	42.03	8	4
BOBAK	47.21	13	4
BRUGH	45.15	11	4
CADGE	43.09	9	4
CHAIS	44.13	10	4
CHAPE	46.2	12	4
CHAVE	47.24	13	4
CHICH	49.32	15	4
COXAE	48.29	14	4
DICOT	42.09	8	4
FERES	42.09	8	4
FROOM	44.17	10	4
GIGOT	41.07	7	4
GOONY	43.14	9	4
GRAMP	44.18	10	4
HAITH	45.22	11	4
HODJA	50.4	16	4
ICKLE	45.23	11	4
JEERA	46.27	12	4
KOPEK	49.38	15	4
LINCH	44.22	10	4
MARMA	43.19	9	4
MEDII	42.16	8	4
MEZZA	59.75	25	4
OUSIA	39.07	5	4
PIKED	46.31	12	4
PINGA	42.18	8	4
PLACK	47.36	13	4
PLAGA	42.19	8	4
PREOP	43.23	9	4
ROSAL	39.1	5	4
SHARN	42.21	8	4
SIMAR	41.18	7	4
SONDE	40.15	6	4
SUTOR	39.12	5	4
TOMIN	41.2	7	4
WETLY	45.34	11	4
ARTEL	39.14	5	4
BASTO	41.21	7	4
BIALY	44.32	10	4
CAPAS	43.29	9	4
CHYLE	47.44	13	4
COPPY	48.48	14	4
CUKES	45.38	11	4
CURST	41.25	7	4
CYCAS	46.43	12	4
FAQIR	51.6	17	4
FAUTE	42.3	8	4
JAMBE	50.58	16	4
KACHA	48.52	14	4
LAWER	42.32	8	4
LIPIN	41.29	7	4
LOWTH	45.43	11	4
MIXTE	48.54	14	4
MOZES	50.61	16	4
NEELE	39.24	5	4
PALET	41.32	7	4
PELON	41.32	7	4
PORTY	44.43	10	4
PRILL	41.33	7	4
PRYER	44.44	10	4
RESUS	39.27	5	4
ROVEN	42.38	8	4
SOKEN	43.42	9	4
SORER	39.29	5	4
TOPOI	41.37	7	4
TRECK	45.51	11	4
UKASE	43.45	9	4
VROUW	45.52	11	4
WALIS	42.42	8	4
AGITA	40.36	6	4
AGOGO	41.4	7	4
BAOZI	50.72	16	4
BONZA	50.72	16	4
CODEN	42.45	8	4
COPER	43.49	9	4
DARIC	42.46	8	4
DELES	40.4	6	4
DOBRA	42.47	8	4
EASER	39.38	5	4
FADDY	47.66	13	4
GIGUE	41.46	7	4
GLUME	42.5	8	4
INGAN	40.43	6	4
KHEDA	47.68	13	4
KOBAN	45.62	11	4
KOTCH	48.73	14	4
LOUND	40.46	6	4
MBARI	43.56	9	4
MIRCH	46.67	12	4
NAROD	40.47	6	4
NESTY	42.55	8	4
NONET	39.45	5	4
ORBED	42.56	8	4
OTIUM	41.53	7	4
POPSY	46.71	12	4
RHUMB	46.71	12	4
ROULE	39.48	5	4
RUNTY	42.59	8	4
SHEWS	45.7	11	4
SURAL	39.49	5	4
TENNE	39.5	5	4
THALE	42.61	8	4
VAUNT	42.61	8	4
ZAIDA	49.86	15	4
BOSKY	48.83	14	4
BURAS	41.6	7	4
CHARE	44.71	10	4
CHARK	48.85	14	4
CHOOM	46.79	12	4
CLONK	45.76	11	4
CYDER	45.76	11	4
DAINE	40.6	6	4
DANIO	40.6	6	4
DEMIC	44.74	10	4
ELVER	42.68	8	4
FLOTA	42.69	8	4
FORAM	44.76	10	4
FRATI	42.7	8	4
FRITA	42.7	8	4
HAZLE	52.02	17	4
HEBES	44.78	10	4
HEMIN	44.79	10	4
HOOLY	45.83	11	4
INKLE	43.77	9	4
KINES	43.77	9	4
LADES	40.67	6	4
LINOS	39.65	5	4
MAZAK	55.17	20	4
MEASE	41.73	7	4
MERIL	41.73	7	4
MINAE	41.74	7	4
MOLOI	41.74	7	4
MORAT	41.75	7	4
MURRI	41.75	7	4
NOEMA	41.76	7	4
PATED	42.8	8	4
PODIA	42.81	8	4
QUAIS	49.02	14	4
QUALY	52.13	17	4
RANNY	42.82	8	4
RAWLY	45.93	11	4
RINES	39.73	5	4
ROJAK	51.11	16	4
ROSET	39.74	5	4
TALAK	43.88	9	4
TITIS	39.75	5	4
VEGIE	43.9	9	4
VIBEY	48.04	13	4
VINOS	42.87	8	4
ZONER	49.09	14	4
AMAIN	41.85	7	4
AWING	43.92	9	4
BADAM	44.96	10	4
BUNYA	44.97	10	4
CAMIS	43.94	9	4
CROWL	44.98	10	4
EPACT	43.95	9	4
GADGE	42.92	8	4
GOLPE	42.93	8	4
GWINE	43.97	9	4
HAVAN	46.04	11	4
IDOLA	40.88	6	4
JIBED	50.19	15	4
LEPRA	41.92	7	4
LIDOS	40.89	6	4
MACKA	48.14	13	4
MUNGA	42.97	8	4
MUTER	41.95	7	4
NANTY	42.99	8	4
PALUS	41.96	7	4
PEKAN	46.1	11	4
POSET	41.97	7	4
PURIN	41.97	7	4
RECAL	41.98	7	4
REELY	43.02	8	4
SERON	39.92	5	4
SICHT	45.1	10	4
TOWNY	46.14	11	4
TUILE	39.94	5	4
UNCAP	44.08	9	4
AIRTH	43.05	8	4
AZOLE	49.27	14	4
BIROS	42.03	7	4
BITOU	42.04	7	4
BOATY	45.14	10	4
BUBBE	46.18	11	4
BUFFO	48.26	13	4
CENSE	42.06	7	4
COTCH	47.24	12	4
DUROS	41.03	6	4
DUROY	44.14	9	4
EISEL	40.01	5	4
FEARE	43.12	8	4
GHUSL	44.16	9	4
HANGI	44.17	9	4
HAWSE	46.24	11	4
IMIDE	43.14	8	4
KEYER	47.29	12	4
LASSY	43.15	8	4
MIDIS	43.16	8	4
MOPSY	47.3	12	4
MUSER	42.14	7	4
NOGAL	41.11	6	4
PATTU	42.15	7	4
PIPAL	44.22	9	4
ROARY	43.19	8	4
SAROD	41.13	6	4
SEGNI	41.14	6	4
SLANK	44.24	9	4
SONGO	41.15	6	4
SOUCE	42.19	7	4
SPEEL	42.19	7	4
SPEIR	42.2	7	4
STEPT	42.2	7	4
SWITH	46.35	11	4
TRAPT	42.22	7	4
VICUS	45.32	10	4
VODUN	44.3	9	4
WINGY	47.4	12	4
ZENDO	50.51	15	4
BALOT	42.24	7	4
BOONG	43.28	8	4
BOORD	43.29	8	4
CAECA	44.33	9	4
CALMY	47.44	12	4
CEDER	43.31	8	4
CHANK	49.52	14	4
COOZE	51.59	16	4
DALIS	41.25	6	4
DEEDY	45.4	10	4
ELINT	40.23	5	4
GAGED	43.34	8	4
GHAUT	44.38	9	4
MAQAM	53.7	18	4
METEL	42.32	7	4
MIKOS	46.47	11	4
MITIE	42.33	7	4
MULAI	42.34	7	4
NANTO	40.28	5	4
NULLO	40.28	5	4
PRENT	42.36	7	4
PROWS	45.46	10	4
SMARM	44.44	9	4
SMILY	45.48	10	4
SOZIN	49.62	14	4
SPESH	45.49	10	4
STAGY	44.46	9	4
STOOK	44.46	9	4
STYES	43.44	8	4
SURRA	40.34	5	4
TIARE	40.34	5	4
TWITE	43.45	8	4
WHUMP	50.7	15	4
YUGAS	44.5	9	4
AKKER	48.64	13	4
ARSIS	40.37	5	4
AURES	40.38	5	4
BACKY	51.76	16	4
BAITH	45.56	10	4
BOCCI	46.6	11	4
CHYME	50.74	15	4
DERNY	44.54	9	4
FELID	44.55	9	4
GREIN	41.45	6	4
GUMMA	45.59	10	4
INCOG	43.53	8	4
JAGGY	52.85	17	4
JIVED	51.82	16	4
MAKIE	46.65	11	4
MUSOS	42.52	7	4
OUTGO	41.49	6	4
PACTA	44.6	9	4
PALIS	42.54	7	4
PENNI	42.54	7	4
PINDA	43.58	8	4
POENA	42.55	7	4
RETIE	40.49	5	4
RILLE	40.49	5	4
RUGAL	41.54	6	4
SHONK	47.75	12	4
SUMOS	42.58	7	4
TAMIN	42.59	7	4
TRAPO	42.59	7	4
TROAD	41.56	6	4
TUTTY	43.64	8	4
UREAS	40.54	5	4
ZINEB	51.92	16	4
ADDAX	49.86	14	4
AGILA	41.59	6	4
BARIC	44.7	9	4
BRAHS	45.74	10	4
CHUSE	45.75	10	4
CRAME	44.72	9	4
ELATE	40.58	5	4
ERVEN	43.69	8	4
FUSEL	43.7	8	4
GIMEL	43.71	8	4
INDOL	41.64	6	4
LEPAK	46.82	11	4
PANCE	44.76	9	4
PELES	42.69	7	4
PUNJI	49.94	14	4
RAKIA	44.77	9	4
REAVE	43.74	8	4
REPAS	42.72	7	4
RESOL	40.65	5	4
RILLY	43.76	8	4
SAWAH	46.87	11	4
SEIZA	49.98	14	4
SODIC	43.78	8	4
SPIVS	45.85	10	4
STEAR	40.69	5	4
YABBY	51.04	15	4
YOGIN	44.84	9	4
AGLET	41.74	6	4
BIGHA	46.92	11	4
BREER	42.78	7	4
CINES	42.79	7	4
FAROS	43.83	8	4
FEMAL	45.9	10	4
GARUM	43.84	8	4
GENUA	41.78	6	4
GHYLL	47.99	12	4
HALED	44.89	9	4
HIDED	45.93	10	4
HOSEY	46.97	11	4
JABOT	50.08	14	4
KINGY	49.05	13	4
KREEP	46.99	11	4
LATHS	43.89	8	4
LAZED	51.14	15	4
LOLLO	40.8	5	4
MURRE	42.87	7	4
NAPED	43.91	8	4
NARAS	40.82	5	4
NARIS	40.82	5	4
NGRAM	43.93	8	4
NOOIT	40.83	5	4
PERDY	47.04	11	4
PINER	42.91	7	4
PONEY	46.02	10	4
RUCHE	46.03	10	4
SOLDE	41.9	6	4
SOPOR	42.94	7	4
SPART	42.94	7	4
SWAIL	43.98	8	4
SWEED	45.02	9	4
UNHIP	46.06	10	4
UPDOS	44	8	4
ACRON	42.97	7	4
ALFAS	44.01	8	4
CLEEK	47.12	11	4
COMMY	50.23	14	4
DARIS	41.96	6	4
DECAD	45.07	9	4
DODDY	47.14	11	4
DREST	41.97	6	4
ETAPE	43.01	7	4
FREMD	47.16	11	4
FUNGO	45.09	9	4
GAITA	42	6	4
GELID	43.04	7	4
HEXER	51.32	15	4
HOOKA	48.22	12	4
KAMIS	47.19	11	4
KENAF	48.23	12	4
LYTHE	47.2	11	4
MAKEE	47.21	11	4
MANTE	43.08	7	4
MARVY	49.29	13	4
METHO	46.19	10	4
MOANY	46.2	10	4
MOUCH	48.27	12	4
OPING	44.14	8	4
PIKUL	47.25	11	4
PLASH	46.22	10	4
POOTY	46.22	10	4
RATCH	46.23	10	4
SCOWS	46.24	10	4
SHOON	44.17	8	4
SKIRL	45.21	9	4
SPOSA	43.15	7	4
STARN	41.09	5	4
TOING	42.13	6	4
VACUA	46.27	10	4
VERST	44.21	8	4
WITHS	47.31	11	4
ZOOID	51.46	15	4
ZUPAN	52.5	16	4
AYAYA	47.33	11	4
BAKRA	47.34	11	4
BARDY	47.34	11	4
BOUGE	44.25	8	4
CHAWL	49.42	13	4
CONEX	50.46	14	4
ELAIN	41.16	5	4
GIVED	46.34	10	4
GOGOS	43.24	7	4
GRESE	42.21	6	4
HAYER	47.39	11	4
HELOT	44.29	8	4
LURGY	45.33	9	4
MOLLO	43.27	7	4
MOMME	47.41	11	4
MURRA	43.28	7	4
NARKY	48.46	12	4
NELIA	41.22	5	4
NUMMY	48.47	12	4
ONTIC	43.3	7	4
OREAD	42.27	6	4
PORIN	43.31	7	4
PREEM	45.39	9	4
PUFFA	49.53	13	4
RAYAS	44.36	8	4
SIRUP	43.33	7	4
TIKIS	45.41	9	4
TUMID	44.38	8	4
VARES	44.39	8	4
VINAL	44.39	8	4
WHELM	49.57	13	4
YOKER	48.54	12	4
ZARDA	51.65	15	4
ABLER	43.38	7	4
AZOTH	53.73	17	4
BELGA	44.43	8	4
BIGOS	44.43	8	4
BIPPY	50.64	14	4
BLEAH	46.51	10	4
BOREE	43.41	7	4
CAULD	44.45	8	4
DOREE	42.39	6	4
DRUSY	45.5	9	4
DUING	43.44	7	4
EMMAS	45.51	9	4
ETHNE	44.48	8	4
FONDU	45.52	9	4
GIBUS	44.49	8	4
GISMO	44.5	8	4
GOTHY	48.64	12	4
HAINT	44.51	8	4
HALMA	46.58	10	4
HAMBA	48.66	12	4
HAPAX	53.84	17	4
HAULT	44.53	8	4
JHALA	51.78	15	4
KORES	45.58	9	4
KYLIX	55.93	19	4
LAPPA	45.59	9	4
LOCHE	46.63	10	4
LUSUS	41.46	5	4
MARID	44.57	8	4
MIRVS	46.65	10	4
MUNTU	43.55	7	4
NAVAR	44.59	8	4
NODUS	42.52	6	4
PALEA	43.57	7	4
PENES	43.57	7	4
PILUM	45.65	9	4
POILU	43.58	7	4
PREVE	46.69	10	4
REBEC	45.66	9	4
SALPA	43.6	7	4
SHEEL	44.64	8	4
TAROK	45.68	9	4
TAWSE	44.65	8	4
UHLAN	44.66	8	4
YEARD	45.7	9	4
APPAM	47.77	11	4
BLENT	43.64	7	4
BONZE	52.95	16	4
CERIC	45.72	9	4
DEELY	45.72	9	4
DEMES	44.7	8	4
FORKY	51.94	15	4
GERNE	42.64	6	4
GOATY	45.75	9	4
IDEES	42.65	6	4
INVAR	44.72	8	4
KNIVE	48.87	12	4
MAISE	43.7	7	4
MOOVE	46.81	10	4
NANTE	41.64	5	4
OSSIA	41.65	5	4
PHYSA	49.93	13	4
PURGA	44.76	8	4
RANAS	41.66	5	4
RENAY	44.77	8	4
